"bin_extents","bin_values"
9.4583e-05,45
0.00019765,271
0.00030071,584
0.00040378,518
0.00050684,468
0.0006099,452
0.00071297,531
0.00081603,475
0.0009191,383
0.0010222,387
0.0011252,356
0.0012283,347
0.0013314,269
0.0014344,252
0.0015375,233
0.0016405,225
0.0017436,195
0.0018467,183
0.0019497,189
0.0020528,198
0.0021559,200
0.0022589,157
0.002362,158
0.0024651,153
0.0025681,135
0.0026712,118
0.0027743,107
0.0028773,132
0.0029804,100
0.0030834,121
0.0031865,105
0.0032896,98
0.0033926,81
0.0034957,92
0.0035988,91
0.0037018,65
0.0038049,68
0.003908,76
0.004011,64
0.0041141,68
0.0042172,47
0.0043202,53
0.0044233,51
0.0045263,45
0.0046294,46
0.0047325,41
0.0048355,45
0.0049386,37
0.0050417,37
0.0051447,33
0.0052478,30
0.0053509,33
0.0054539,27
0.005557,33
0.0056601,28
0.0057631,24
0.0058662,34
0.0059692,23
0.0060723,22
0.0061754,23
0.0062784,21
0.0063815,24
0.0064846,12
0.0065876,26
0.0066907,13
0.0067938,16
0.0068968,21
0.0069999,13
0.007103,15
0.007206,16
0.0073091,12
0.0074121,13
0.0075152,11
0.0076183,18
0.0077213,14
0.0078244,10
0.0079275,15
0.0080305,12
0.0081336,9
0.0082367,11
0.0083397,3
0.0084428,8
0.0085459,4
0.0086489,4
0.008752,5
0.008855,5
0.0089581,9
0.0090612,9
0.0091642,7
0.0092673,2
0.0093704,4
0.0094734,3
0.0095765,4
0.0096796,5
0.0097826,9
0.0098857,6
0.0099888,4
0.010092,5
0.010195,6
0.010298,5
0.010401,7
0.010504,4
0.010607,2
0.01071,3
0.010813,8
0.010916,1
0.011019,6
0.011122,6
0.011226,2
0.011329,6
0.011432,6
0.011535,3
0.011638,3
0.011741,1
0.011844,6
0.011947,1
0.01205,7
0.012153,0
0.012256,1
0.012359,1
0.012462,0
0.012565,1
0.012668,1
0.012771,3
0.012875,3
0.012978,0
0.013081,3
0.013184,3
0.013287,0
0.01339,1
0.013493,4
0.013596,0
0.013699,1
0.013802,1
0.013905,2
0.014008,2
0.014111,0
0.014214,0
0.014317,0
0.014421,2
0.014524,1
0.014627,0
0.01473,0
0.014833,2
0.014936,2
0.015039,0
0.015142,0
0.015245,0
0.015348,1
0.015451,0
0.015554,0
0.015657,1
0.01576,1
0.015863,0
0.015966,0
0.01607,2
0.016173,0
0.016276,0
0.016379,0
0.016482,0
0.016585,1
0.016688,0
0.016791,1
0.016894,1
0.016997,0
0.0171,1
0.017203,0
0.017306,3
0.017409,0
0.017512,2
0.017616,0
0.017719,0
0.017822,0
0.017925,0
0.018028,0
0.018131,0
0.018234,0
0.018337,0
0.01844,0
0.018543,1
0.018646,2
0.018749,1
0.018852,1
0.018955,0
0.019058,1
0.019161,0
0.019265,0
0.019368,0
0.019471,0
0.019574,0
0.019677,0
0.01978,0
0.019883,0
0.019986,0
0.020089,0
0.020192,0
0.020295,1
0.020398,0
0.020501,0
0.020604,0
0.020707,0
0.020811,0
0.020914,0
0.021017,0
0.02112,0
0.021223,0
0.021326,0
0.021429,0
0.021532,0
0.021635,0
0.021738,0
0.021841,0
0.021944,0
0.022047,0
0.02215,0
0.022253,0
0.022356,0
0.02246,0
0.022563,0
0.022666,0
0.022769,0
0.022872,0
0.022975,0
0.023078,0
0.023181,0
0.023284,1
0.023387,0
0.02349,0
0.023593,0
0.023696,0
0.023799,0
0.023902,0
0.024006,0
0.024109,0
0.024212,0
0.024315,0
0.024418,0
0.024521,0
0.024624,0
0.024727,0
0.02483,0
0.024933,0
0.025036,0
0.025139,0
0.025242,0
0.025345,0
0.025448,0
0.025551,0
0.025655,0
0.025758,0
0.025861,0
0.025964,0
0.026067,0
0.02617,0
0.026273,0
0.026376,1
